date,home_team,away_team,elo_diff,rank_diff,form5_diff,form10_diff,attack_diff,defense_diff,goal_diff_diff,competitive_form_diff,competition_weight,target
2015-01-31,Australia,Korea Republic,-26.734508432916755,50.0,0.20000000000000007,-0.04999999999999993,0.5,-0.09999999999999998,0.39999999999999997,0.0,2.0,0
2015-02-01,Algeria,Côte d'Ivoire,130.34516132526733,10.0,-0.09999999999999998,0.25,0.3999999999999999,0.5,0.9,-0.0,2.0,2
2015-02-01,Côte d'Ivoire,Algeria,-130.34516132526733,-10.0,0.09999999999999998,-0.25,-0.3999999999999999,-0.5,-0.9,0.0,2.0,0
2015-02-08,Ghana,Côte d'Ivoire,33.765480156052035,-9.0,-0.0,0.09999999999999998,0.5,-0.0,0.5000000000000001,-0.0625,2.0,1
2015-02-08,Côte d'Ivoire,Ghana,-33.765480156052035,9.0,0.0,-0.09999999999999998,-0.5,0.0,-0.5000000000000001,0.0625,2.0,1
2015-03-25,Germany,Australia,402.77823292537687,64.0,-0.10000000000000009,0.09999999999999998,0.30000000000000004,-0.19999999999999996,0.10000000000000009,0.41666666666666663,0.5,1
2015-03-25,Australia,Germany,-402.77823292537687,-64.0,0.10000000000000009,-0.09999999999999998,-0.30000000000000004,0.19999999999999996,-0.10000000000000009,-0.41666666666666663,0.5,1
2015-03-28,Iraq,Congo DR,-74.0251203648952,-50.0,-0.2,-0.20000000000000007,-0.6,0.10000000000000009,-0.5,0.0,0.5,0
2015-03-28,Congo DR,Iraq,74.0251203648952,50.0,0.2,0.20000000000000007,0.6,-0.10000000000000009,0.5,-0.0,0.5,2
2015-03-31,Iraq,Congo DR,-67.9756457551498,-50.0,0.09999999999999998,-0.04999999999999999,-0.19999999999999996,0.0,-0.2,0.0,0.5,0
2015-03-31,Congo DR,Iraq,67.9756457551498,50.0,-0.09999999999999998,0.04999999999999999,0.19999999999999996,-0.0,0.2,-0.0,0.5,2
2015-06-09,Cameroon,Congo DR,-146.93293890285395,7.0,0.39999999999999997,0.2,-0.0,0.29999999999999993,0.3,-0.3,0.5,1
2015-06-09,Congo DR,Cameroon,146.93293890285395,-7.0,-0.39999999999999997,-0.2,0.0,-0.29999999999999993,-0.3,0.3,0.5,1
2015-06-11,United Arab Emirates,Korea Republic,26.262983014814154,-15.0,-0.09999999999999998,0.050000000000000044,0.40000000000000013,-0.10000000000000009,0.3,0.041666666666666685,0.5,2
2015-06-11,United Arab Emirates,Korea Republic,26.262983014814154,-15.0,-0.30000000000000004,-0.04999999999999993,0.20000000000000018,-0.5000000000000001,-0.30000000000000004,0.041666666666666685,0.5,2
2015-06-11,Japan,Iraq,121.7660724520099,34.0,0.4,0.35,1.2999999999999998,0.40000000000000013,1.7,0.08333333333333337,1.0,0
2015-06-11,Korea Republic,United Arab Emirates,-26.262983014814154,15.0,0.09999999999999998,-0.050000000000000044,-0.40000000000000013,0.10000000000000009,-0.3,-0.041666666666666685,0.5,0
2015-06-11,Korea Republic,United Arab Emirates,-26.262983014814154,15.0,0.30000000000000004,0.04999999999999993,-0.20000000000000018,0.5000000000000001,0.30000000000000004,-0.041666666666666685,0.5,0
2015-06-11,Iraq,Japan,-121.7660724520099,-34.0,-0.4,-0.35,-1.2999999999999998,-0.40000000000000013,-1.7,-0.08333333333333337,1.0,2
2015-06-15,Chile,Mexico,3.78050116857753,4.0,0.0,-0.050000000000000044,0.0,0.0,0.0,0.09999999999999998,2.5,1
2015-06-15,Mexico,Chile,-3.78050116857753,-4.0,-0.0,0.050000000000000044,-0.0,-0.0,-0.0,-0.09999999999999998,2.5,1
2015-06-16,Argentina,Uruguay,167.9314705164311,5.0,-0.20000000000000007,-0.15000000000000002,0.5,-0.19999999999999996,0.2999999999999998,0.15000000000000002,2.5,0
2015-06-16,Uruguay,Argentina,-167.9314705164311,-5.0,0.20000000000000007,0.15000000000000002,-0.5,0.19999999999999996,-0.2999999999999998,-0.15000000000000002,2.5,2
2015-06-17,Brazil,Colombia,-19.65070131996231,-1.0,0.19999999999999996,0.30000000000000004,0.20000000000000018,0.39999999999999997,0.5999999999999999,-0.04166666666666663,2.5,2
2015-06-17,Colombia,Brazil,19.65070131996231,1.0,-0.19999999999999996,-0.30000000000000004,-0.20000000000000018,-0.39999999999999997,-0.5999999999999999,0.04166666666666663,2.5,0
2015-06-19,Ecuador,Mexico,-163.77201479441146,-8.0,-0.2,-0.20000000000000007,-0.0,-0.30000000000000004,-0.30000000000000004,-0.2833333333333334,2.5,0
2015-06-19,Mexico,Ecuador,163.77201479441146,8.0,0.2,0.20000000000000007,0.0,0.30000000000000004,0.30000000000000004,0.2833333333333334,2.5,2
2015-06-24,Uruguay,Chile,-140.56396579963257,11.0,0.19999999999999996,0.15000000000000002,-0.0,0.19999999999999996,0.19999999999999996,-0.2142857142857143,2.5,2
2015-06-24,Chile,Uruguay,140.56396579963257,-11.0,-0.19999999999999996,-0.15000000000000002,0.0,-0.19999999999999996,-0.19999999999999996,0.2142857142857143,2.5,0
2015-06-26,Colombia,Argentina,-100.05726057041284,-1.0,-0.20000000000000007,-0.09999999999999998,-0.7000000000000002,0.09999999999999998,-0.6,-0.11250000000000004,2.5,1
2015-06-26,Argentina,Colombia,100.05726057041284,1.0,0.20000000000000007,0.09999999999999998,0.7000000000000002,-0.09999999999999998,0.6,0.11250000000000004,2.5,1
2015-07-03,Paraguay,Peru,-40.993169863714456,-24.0,-0.0,-0.09999999999999998,0.09999999999999987,-0.8999999999999999,-0.7999999999999999,-0.0,2.5,2
2015-07-03,Peru,Paraguay,40.993169863714456,24.0,0.0,0.09999999999999998,-0.09999999999999987,0.8999999999999999,0.7999999999999999,0.0,2.5,0
2015-07-04,Argentina,Chile,56.49584465775661,16.0,-0.09999999999999998,0.15000000000000002,0.10000000000000009,0.5000000000000001,0.6,0.01388888888888884,2.5,1
2015-07-04,Chile,Argentina,-56.49584465775661,-16.0,0.09999999999999998,-0.15000000000000002,-0.10000000000000009,-0.5000000000000001,-0.6,-0.01388888888888884,2.5,1
2015-08-02,Japan,Korea Republic,-10.722041913679277,2.0,-0.19999999999999996,0.09999999999999998,0.8000000000000003,0.3,1.0999999999999999,0.0357142857142857,1.0,2
2015-08-02,Korea Republic,Japan,10.722041913679277,-2.0,0.19999999999999996,-0.09999999999999998,-0.8000000000000003,-0.3,-1.0999999999999999,-0.0357142857142857,1.0,0
2015-08-02,Japan,Korea Republic,-10.722041913679277,2.0,-0.19999999999999996,0.09999999999999998,0.8000000000000003,0.3,1.0999999999999999,0.0357142857142857,1.0,2
2015-08-02,Korea Republic,Japan,10.722041913679277,-2.0,0.19999999999999996,-0.09999999999999998,-0.8000000000000003,-0.3,-1.0999999999999999,-0.0357142857142857,1.0,0
2015-08-05,Japan,Korea Republic,-22.250324467508335,2.0,-0.10000000000000009,-0.04999999999999993,0.30000000000000027,0.09999999999999998,0.3999999999999999,0.0357142857142857,1.0,1
2015-08-05,Korea Republic,Japan,22.250324467508335,-2.0,0.30000000000000004,0.09999999999999998,-0.20000000000000018,-0.0,-0.19999999999999996,-0.0357142857142857,1.0,1
2015-08-05,Japan,Korea Republic,-22.250324467508335,2.0,-0.30000000000000004,-0.09999999999999998,0.20000000000000018,0.0,0.19999999999999996,0.0357142857142857,1.0,1
2015-08-05,Korea Republic,Japan,22.250324467508335,-2.0,0.10000000000000009,0.04999999999999993,-0.30000000000000027,-0.09999999999999998,-0.3999999999999999,-0.0357142857142857,1.0,1
2015-08-09,Korea Republic,Korea Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015-08-09,Korea Republic,Korea Republic,0.0,0.0,-0.09999999999999998,0.0,-0.09999999999999987,0.09999999999999998,0.0,0.0,1.0,1
2015-08-09,Korea Republic,Korea Republic,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1
2015-08-09,Korea Republic,Korea Republic,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1
2015-08-09,Korea Republic,Korea Republic,0.0,0.0,0.09999999999999998,0.0,0.09999999999999987,-0.09999999999999998,0.0,0.0,1.0,1
2015-08-09,Korea Republic,Korea Republic,-0.0,-0.0,0.09999999999999998,-0.0,0.09999999999999987,-0.09999999999999998,-0.0,-0.0,1.0,1
2015-08-09,Korea Republic,Korea Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2015-08-09,Korea Republic,Korea Republic,-0.0,-0.0,-0.09999999999999998,-0.0,-0.09999999999999987,0.09999999999999998,-0.0,-0.0,1.0,1
2015-09-05,Paraguay,Chile,-265.37097294797604,-47.0,-0.4,-0.19999999999999996,-0.5,-0.7999999999999998,-1.2999999999999998,-0.2777777777777778,0.5,2
2015-09-05,Chile,Paraguay,265.37097294797604,47.0,0.4,0.19999999999999996,0.5,0.7999999999999998,1.2999999999999998,0.2777777777777778,0.5,0
2015-09-08,Mexico,Argentina,-138.12018405263098,-25.0,0.0,-0.19999999999999996,-0.3999999999999999,-0.9,-1.3000000000000003,-0.20833333333333326,0.5,1
2015-09-08,Argentina,Mexico,138.12018405263098,25.0,-0.0,0.19999999999999996,0.3999999999999999,0.9,1.3000000000000003,0.20833333333333326,0.5,1
2015-09-08,Colombia,Peru,62.328951503464396,44.0,0.09999999999999998,0.19999999999999996,0.19999999999999996,0.6,0.8,0.1875,0.5,1
2015-09-08,Palestine,United Arab Emirates,-159.96594509988427,-49.0,-0.5,-0.35000000000000003,-1.2,-0.7,-1.9,-0.4875,2.0,1
2015-09-08,Yemen,Bahrain,9.935434790986164,-63.0,-0.30000000000000004,-0.15000000000000002,-0.5,0.5,0.0,0.09999999999999998,2.0,2
2015-09-08,Peru,Colombia,-62.328951503464396,-44.0,-0.09999999999999998,-0.19999999999999996,-0.19999999999999996,-0.6,-0.8,-0.1875,0.5,1
2015-09-08,United Arab Emirates,Palestine,159.96594509988427,49.0,0.5,0.35000000000000003,1.2,0.7,1.9,0.4875,2.0,1
2015-09-08,Bahrain,Yemen,-9.935434790986164,63.0,0.30000000000000004,0.15000000000000002,0.5,-0.5,-0.0,-0.09999999999999998,2.0,0
2015-10-03,Iraq,Jordan,-56.19954488159715,14.0,-0.10000000000000009,0.04999999999999993,0.19999999999999996,-0.9,-0.7,-0.0,0.5,2
2015-10-03,Jordan,Iraq,56.19954488159715,-14.0,0.10000000000000009,-0.04999999999999993,-0.19999999999999996,0.9,0.7,0.0,0.5,0
2015-10-08,Korea Republic,Kuwait,201.6066391905474,75.0,0.20000000000000007,0.35,0.10000000000000009,1.2999999999999998,1.4,0.23333333333333328,2.0,0
2015-10-08,Australia,Jordan,54.25374763672585,41.0,-0.09999999999999998,0.25,0.6000000000000001,0.30000000000000004,0.8999999999999999,0.08333333333333326,2.0,2
2015-10-08,Qatar,China PR,-57.576568061318994,-11.0,0.20000000000000007,0.050000000000000044,1.0000000000000002,0.20000000000000007,1.2,-0.2857142857142857,2.0,0
2015-10-08,China PR,Qatar,57.576568061318994,11.0,-0.20000000000000007,-0.050000000000000044,-1.0000000000000002,-0.20000000000000007,-1.2,0.2857142857142857,2.0,2
2015-10-08,Bahrain,Uzbekistan,-66.87392787297222,-49.0,0.0,-0.04999999999999999,-0.3999999999999999,0.09999999999999987,-0.3,-0.23809523809523808,2.0,2
2015-10-08,Jordan,Australia,-54.25374763672585,-41.0,0.09999999999999998,-0.25,-0.6000000000000001,-0.30000000000000004,-0.8999999999999999,-0.08333333333333326,2.0,0
2015-10-08,Kuwait,Korea Republic,-201.6066391905474,-75.0,-0.20000000000000007,-0.35,-0.10000000000000009,-1.2999999999999998,-1.4,-0.23333333333333328,2.0,2
2015-10-08,IR Iran,Oman,81.83966155995427,63.0,-0.20000000000000007,0.10000000000000009,0.40000000000000013,0.20000000000000007,0.5999999999999999,0.06666666666666665,2.0,1
2015-10-08,Oman,IR Iran,-81.83966155995427,-63.0,0.20000000000000007,-0.10000000000000009,-0.40000000000000013,-0.20000000000000007,-0.5999999999999999,-0.06666666666666665,2.0,1
2015-10-08,Korea Republic,Kuwait,201.6066391905474,75.0,0.10000000000000009,0.35,0.19999999999999996,1.2999999999999998,1.5,0.23333333333333328,2.0,0
2015-10-08,Brazil,Chile,-124.01334813594917,2.0,-0.20000000000000007,0.15000000000000002,-0.19999999999999996,0.5000000000000001,0.30000000000000004,-0.15909090909090906,2.0,2
2015-10-08,Saudi Arabia,United Arab Emirates,-11.83090912068451,-18.0,0.10000000000000009,-0.09999999999999998,0.20000000000000018,-0.6000000000000001,-0.4,0.0,2.0,0
2015-10-08,Argentina,Ecuador,269.0500995946054,30.0,0.09999999999999998,0.30000000000000004,1.1,0.6,1.7,0.3525641025641026,2.0,2
2015-10-08,Colombia,Peru,61.441466168323586,45.0,0.0,0.3,0.3999999999999999,0.6,1.0,0.08333333333333326,2.0,0
2015-10-08,Chile,Brazil,124.01334813594917,-2.0,0.20000000000000007,-0.15000000000000002,0.19999999999999996,-0.5000000000000001,-0.30000000000000004,0.15909090909090906,2.0,0
2015-10-08,Kuwait,Korea Republic,-201.6066391905474,-75.0,-0.10000000000000009,-0.35,-0.19999999999999996,-1.2999999999999998,-1.5,-0.23333333333333328,2.0,2
2015-10-08,United Arab Emirates,Saudi Arabia,11.83090912068451,18.0,-0.10000000000000009,0.09999999999999998,-0.20000000000000018,0.6000000000000001,0.4,-0.0,2.0,2
2015-10-08,Ecuador,Argentina,-269.0500995946054,-30.0,-0.09999999999999998,-0.30000000000000004,-1.1,-0.6,-1.7,-0.3525641025641026,2.0,0
2015-10-08,Peru,Colombia,-61.441466168323586,-45.0,-0.0,-0.3,-0.3999999999999999,-0.6,-1.0,-0.08333333333333326,2.0,2
2015-10-08,Uzbekistan,Bahrain,66.87392787297222,49.0,-0.0,0.04999999999999999,0.3999999999999999,-0.09999999999999987,0.3,0.23809523809523808,2.0,0
2015-10-13,IR Iran,Japan,-98.28401821619741,16.0,0.0,0.0,-0.6000000000000001,-0.30000000000000004,-0.9000000000000001,0.0,0.5,1
2015-10-13,Colombia,Uruguay,153.08989266149365,15.0,0.19999999999999996,0.050000000000000044,-0.30000000000000004,0.5,0.19999999999999996,0.19999999999999996,2.0,2
2015-10-13,Yemen,Korea Republic,-259.19989746699935,-127.0,-0.9,-0.49999999999999994,-1.3,-1.1,-2.4,-0.4833333333333333,2.0,2
2015-10-13,Japan,IR Iran,98.28401821619741,-16.0,-0.0,-0.0,0.6000000000000001,0.30000000000000004,0.9000000000000001,-0.0,0.5,1
2015-10-13,Peru,Chile,-173.2568190278139,-41.0,-0.6000000000000001,-0.24999999999999994,-0.7,-0.20000000000000007,-0.9,-0.2727272727272727,2.0,2
2015-10-13,Ecuador,Bolivia,146.1149607909822,36.0,0.39999999999999997,0.35,0.8,1.9,2.7,0.2,2.0,0
2015-10-13,Paraguay,Argentina,-241.26426251626617,-60.0,-0.3,-0.29999999999999993,-1.2,-1.2,-2.4,-0.2142857142857143,2.0,1
2015-10-13,Argentina,Paraguay,241.26426251626617,60.0,0.3,0.29999999999999993,1.2,1.2,2.4,0.2142857142857143,2.0,1
2015-10-13,Yemen,Korea Republic,-259.19989746699935,-127.0,-0.9,-0.49999999999999994,-1.4,-1.2,-2.5999999999999996,-0.5166666666666667,2.0,2
2015-10-13,Korea Republic,Yemen,259.19989746699935,127.0,0.9,0.49999999999999994,1.4,1.2,2.5999999999999996,0.5166666666666667,2.0,0
2015-10-13,Uruguay,Colombia,-153.08989266149365,-15.0,-0.19999999999999996,-0.050000000000000044,0.30000000000000004,-0.5,-0.19999999999999996,-0.19999999999999996,2.0,0
2015-10-13,Korea Republic,Yemen,259.19989746699935,127.0,0.9,0.49999999999999994,1.3,1.1,2.4,0.4833333333333333,2.0,0
2015-10-13,Bolivia,Ecuador,-146.1149607909822,-36.0,-0.39999999999999997,-0.35,-0.8,-1.9,-2.7,-0.2,2.0,2
2015-10-13,Chile,Peru,173.2568190278139,41.0,0.6000000000000001,0.24999999999999994,0.7,0.20000000000000007,0.9,0.2727272727272727,2.0,0
2015-11-09,Saudi Arabia,Palestine,123.15989225548606,58.0,0.4,0.25,1.0999999999999999,-0.0,1.1,0.3571428571428572,2.0,1
2015-11-09,Palestine,Saudi Arabia,-123.15989225548606,-58.0,-0.4,-0.25,-1.0999999999999999,0.0,-1.1,-0.3571428571428572,2.0,1
2015-11-12,Korea Republic,Myanmar,242.83794734899539,113.0,0.39999999999999997,0.55,1.1,2.3000000000000003,3.4,0.46666666666666673,2.0,0
2015-11-12,Uzbekistan,Korea Republic,-110.7763083624277,-23.0,-0.09999999999999998,-0.3,0.0,-1.4,-1.4,-0.14166666666666672,2.0,0
2015-11-12,Tajikistan,Bangladesh,37.47462194524451,20.0,0.0,-0.04999999999999999,0.7999999999999999,-0.5999999999999999,0.19999999999999996,0.1,2.0,0
2015-11-12,Korea Republic,Uzbekistan,110.7763083624277,23.0,0.30000000000000004,0.35000000000000003,-0.0,1.5999999999999999,1.5999999999999999,0.14166666666666672,2.0,2
2015-11-12,Yemen,Philippines,-106.98782856344951,-42.0,-0.5,-0.2,-0.6000000000000001,0.10000000000000009,-0.5,-0.2857142857142858,2.0,0
2015-11-12,Chile,Colombia,122.5909875516877,2.0,0.4,0.15000000000000002,0.8000000000000003,-0.4,0.3999999999999999,0.15530303030303028,2.0,1
2015-11-12,Colombia,Chile,-122.5909875516877,-2.0,-0.4,-0.15000000000000002,-0.8000000000000003,0.4,-0.3999999999999999,-0.15530303030303028,2.0,1
2015-11-12,India,Guam,-69.70452445065962,-17.0,-0.4,-0.2,-0.20000000000000007,-0.09999999999999987,-0.30000000000000004,-0.2857142857142858,2.0,0
2015-11-12,Cambodia,Afghanistan,-12.534427804066809,-27.0,-0.0,0.04999999999999999,0.3999999999999999,0.3999999999999999,0.8,0.01428571428571418,2.0,2
2015-11-12,Korea Republic,Uzbekistan,110.7763083624277,23.0,0.09999999999999998,0.3,-0.0,1.4,1.4,0.14166666666666672,2.0,2
2015-11-12,Korea Republic,Myanmar,242.83794734899539,113.0,0.6000000000000001,0.6000000000000001,1.1,2.5,3.5999999999999996,0.46666666666666673,2.0,0
2015-11-12,Laos,Lebanon,-153.57304442793657,-36.0,-0.2,-0.2,-0.19999999999999996,-1.7,-1.9000000000000001,-0.4,2.0,2
2015-11-12,Philippines,Yemen,106.98782856344951,42.0,0.5,0.2,0.6000000000000001,-0.10000000000000009,0.5,0.2857142857142858,2.0,2
2015-11-12,Singapore,Japan,-110.37550347738352,-102.0,-0.30000000000000004,-0.09999999999999998,-0.8999999999999999,-0.6,-1.5,0.018181818181818188,2.0,2
2015-11-12,Bolivia,Venezuela,-37.68486047875467,6.0,-0.1,-0.09999999999999998,-0.30000000000000004,-1.2999999999999998,-1.6,0.04999999999999999,2.0,0
2015-11-12,Bangladesh,Tajikistan,-37.47462194524451,-20.0,-0.0,0.04999999999999999,-0.7999999999999999,0.5999999999999999,-0.19999999999999996,-0.1,2.0,2
2015-11-12,Ecuador,Uruguay,-11.49931802098331,-9.0,0.30000000000000004,-0.09999999999999998,-0.19999999999999996,-0.09999999999999998,-0.30000000000000004,0.012499999999999956,2.0,0
2015-11-12,Maldives,Hong Kong,-143.3896939123731,-21.0,-0.3,-0.45,-1.1,-2.1,-3.2,-0.49999999999999994,2.0,2
2015-11-12,United Arab Emirates,Timor-Leste,246.4826658426598,95.0,0.7,0.5499999999999999,2.1999999999999997,1.9,4.1,0.6,2.0,0
2015-11-12,Myanmar,Korea Republic,-242.83794734899539,-113.0,-0.39999999999999997,-0.55,-1.1,-2.3000000000000003,-3.4,-0.46666666666666673,2.0,2
2015-11-12,Hong Kong,Maldives,143.3896939123731,21.0,0.3,0.45,1.1,2.1,3.2,0.49999999999999994,2.0,0
2015-11-12,Afghanistan,Cambodia,12.534427804066809,27.0,0.0,-0.04999999999999999,-0.3999999999999999,-0.3999999999999999,-0.8,-0.01428571428571418,2.0,0
2015-11-12,Uzbekistan,Korea Republic,-110.7763083624277,-23.0,-0.30000000000000004,-0.35000000000000003,0.0,-1.5999999999999999,-1.5999999999999999,-0.14166666666666672,2.0,0
2015-11-12,Lebanon,Laos,153.57304442793657,36.0,0.2,0.2,0.19999999999999996,1.7,1.9000000000000001,0.4,2.0,0
2015-11-12,Palestine,Malaysia,10.93883609572481,33.0,0.19999999999999996,-0.09999999999999998,0.0,1.4,1.4000000000000001,-0.025000000000000022,2.0,0
2015-11-12,Timor-Leste,United Arab Emirates,-246.4826658426598,-95.0,-0.7,-0.5499999999999999,-2.1999999999999997,-1.9,-4.1,-0.6,2.0,2
2015-11-12,Guam,India,69.70452445065962,17.0,0.4,0.2,0.20000000000000007,0.09999999999999987,0.30000000000000004,0.2857142857142858,2.0,2
2015-11-12,Uruguay,Ecuador,11.49931802098331,9.0,-0.30000000000000004,0.09999999999999998,0.19999999999999996,0.09999999999999998,0.30000000000000004,-0.012499999999999956,2.0,2
2015-11-12,Malaysia,Palestine,-10.93883609572481,-33.0,-0.19999999999999996,0.09999999999999998,-0.0,-1.4,-1.4000000000000001,0.025000000000000022,2.0,2
2015-11-12,Myanmar,Korea Republic,-242.83794734899539,-113.0,-0.6000000000000001,-0.6000000000000001,-1.1,-2.5,-3.5999999999999996,-0.46666666666666673,2.0,2
2015-11-12,Venezuela,Bolivia,37.68486047875467,-6.0,0.1,0.09999999999999998,0.30000000000000004,1.2999999999999998,1.6,-0.04999999999999999,2.0,2
2015-11-12,Japan,Singapore,110.37550347738352,102.0,0.30000000000000004,0.09999999999999998,0.8999999999999999,0.6,1.5,-0.018181818181818188,2.0,0
2015-11-13,Brazil,Argentina,-107.51448093322756,-5.0,0.19999999999999996,0.09999999999999998,-0.2999999999999998,-0.10000000000000009,-0.3999999999999999,-0.12307692307692308,2.0,1
2015-11-13,Peru,Paraguay,70.61927261157916,-10.0,0.0,-0.04999999999999999,0.19999999999999996,0.30000000000000004,0.5,-0.0625,2.0,0
2015-11-13,Paraguay,Peru,-70.61927261157916,10.0,-0.0,0.04999999999999999,-0.19999999999999996,-0.30000000000000004,-0.5,0.0625,2.0,2
2015-11-13,Argentina,Brazil,107.51448093322756,5.0,-0.19999999999999996,-0.09999999999999998,0.2999999999999998,0.10000000000000009,0.3999999999999999,0.12307692307692308,2.0,1
2015-11-17,Korea Republic,Bahrain,164.9471032757126,67.0,0.4,0.35,1.5000000000000002,1.3,2.8,0.45833333333333337,2.0,0
2015-11-17,Paraguay,Bolivia,55.79551523662872,30.0,0.09999999999999998,0.050000000000000044,-0.20000000000000007,1.4,1.2,0.08730158730158732,2.0,0
2015-11-17,Korea Republic,Laos,323.5532166322289,128.0,0.8,0.6499999999999999,2.0,2.8000000000000003,4.8,0.7500000000000001,2.0,0
2015-11-17,Bangladesh,Australia,-244.16148021992353,-120.0,-0.7000000000000001,-0.55,-1.6,-1.6999999999999997,-3.3,-0.5595238095238096,2.0,2
2015-11-17,Hong Kong,China PR,-16.38778879713709,-61.0,0.20000000000000007,0.09999999999999998,-0.7000000000000002,0.29999999999999993,-0.3999999999999999,0.02777777777777779,2.0,1
2015-11-17,Cambodia,Japan,-304.62807016115926,-133.0,-0.7,-0.39999999999999997,-1.1999999999999997,-1.7000000000000002,-2.9000000000000004,-0.5208333333333334,2.0,2
2015-11-17,Korea Republic,Bahrain,164.9471032757126,67.0,0.29999999999999993,0.30000000000000004,1.0000000000000002,1.3,2.3,0.3916666666666667,2.0,0
2015-11-17,Malaysia,United Arab Emirates,-156.28633622567145,-104.0,-0.29999999999999993,-0.25,-2.2,-2.2,-4.4,-0.30303030303030304,2.0,2
2015-11-17,Singapore,Syria,-65.90515284828734,-20.0,-0.19999999999999996,-0.15000000000000002,-1.1,-0.10000000000000009,-1.2,-0.21666666666666667,2.0,2
2015-11-17,Turkmenistan,Oman,-48.80534240838142,-29.0,-0.19999999999999996,-0.30000000000000004,0.0,-1.3,-1.2999999999999998,-0.20833333333333331,2.0,0
2015-11-17,China PR,Hong Kong,16.38778879713709,61.0,-0.20000000000000007,-0.09999999999999998,0.7000000000000002,-0.29999999999999993,0.3999999999999999,-0.02777777777777779,2.0,1
2015-11-17,Saudi Arabia,Timor-Leste,280.59654432718116,82.0,0.9,0.65,2.0,2.6999999999999997,4.7,0.6875,2.0,0
2015-11-17,Japan,Cambodia,304.62807016115926,133.0,0.7,0.39999999999999997,1.1999999999999997,1.7000000000000002,2.9000000000000004,0.5208333333333334,2.0,0
2015-11-17,Laos,Korea Republic,-323.5532166322289,-128.0,-0.8,-0.6499999999999999,-2.0,-2.8000000000000003,-4.8,-0.7500000000000001,2.0,2
2015-11-17,Kuwait,Myanmar,39.23321670038854,28.0,0.39999999999999997,0.2,1.0,1.5999999999999999,2.6,0.1875,2.0,2
2015-11-17,Myanmar,Kuwait,-39.23321670038854,-28.0,-0.39999999999999997,-0.2,-1.0,-1.5999999999999999,-2.6,-0.1875,2.0,0
2015-11-17,Colombia,Argentina,-61.612976031574135,-4.0,0.0,-0.050000000000000044,-0.9,-0.09999999999999998,-1.0,-0.04166666666666663,2.0,2
2015-11-17,Oman,Turkmenistan,48.80534240838142,29.0,0.19999999999999996,0.30000000000000004,-0.0,1.3,1.2999999999999998,0.20833333333333331,2.0,2
2015-11-17,Venezuela,Ecuador,-198.4893289189704,-62.0,-0.9,-0.30000000000000004,-0.8,-0.7,-1.5,-0.44444444444444453,2.0,2
2015-11-17,Chile,Uruguay,190.57311676665904,7.0,0.30000000000000004,0.19999999999999996,0.6999999999999997,-0.30000000000000004,0.4,0.2692307692307693,2.0,2
2015-11-17,United Arab Emirates,Malaysia,156.28633622567145,104.0,0.29999999999999993,0.25,2.2,2.2,4.4,0.30303030303030304,2.0,0
2015-11-17,Uruguay,Chile,-190.57311676665904,-7.0,-0.30000000000000004,-0.19999999999999996,-0.6999999999999997,0.30000000000000004,-0.4,-0.2692307692307693,2.0,0
