date,home_team,away_team,elo_diff,rank_diff,form5_diff,form10_diff,attack_diff,defense_diff,goal_diff_diff,competitive_form_diff,competition_weight,target
2015-09-08,Palestine,United Arab Emirates,-160.30439602749107,-49.0,-0.5,-0.35000000000000003,-1.2,-0.7,-1.9,-0.4875,2.0,1
2015-09-08,Colombia,Peru,62.32829619447989,44.0,0.09999999999999998,0.19999999999999996,0.19999999999999996,0.6,0.8,0.1875,0.5,1
2015-09-08,Yemen,Bahrain,9.509180517685081,-63.0,-0.30000000000000004,-0.15000000000000002,-0.5,0.5,0.0,0.09999999999999998,2.0,2
2015-09-08,Mexico,Argentina,-138.12012452211593,-25.0,0.0,-0.19999999999999996,-0.3999999999999999,-0.9,-1.3000000000000003,-0.20833333333333326,0.5,1
2015-10-03,Jordan,Iraq,56.414226014000405,-14.0,0.10000000000000009,-0.04999999999999993,-0.19999999999999996,0.9,0.7,0.0,0.5,0
2015-10-08,Qatar,China PR,-57.33085448597262,-11.0,0.20000000000000007,0.050000000000000044,1.0000000000000002,0.20000000000000007,1.2,-0.2857142857142857,2.0,0
2015-10-08,Saudi Arabia,United Arab Emirates,-12.268444925886797,-18.0,0.10000000000000009,-0.09999999999999998,0.20000000000000018,-0.6000000000000001,-0.4,0.0,2.0,0
2015-10-08,Oman,IR Iran,-80.99938828048403,-63.0,0.20000000000000007,-0.10000000000000009,-0.40000000000000013,-0.20000000000000007,-0.5999999999999999,-0.06666666666666665,2.0,1
2015-10-08,Kuwait,Korea Republic,-200.95563232633572,-75.0,-0.10000000000000009,-0.35,-0.40000000000000013,-1.1,-1.5,-0.23333333333333328,2.0,2
2015-10-08,Kuwait,Korea Republic,-200.95563232633572,-75.0,-0.10000000000000009,-0.29999999999999993,0.0,-1.2999999999999998,-1.3,-0.2666666666666667,2.0,2
2015-10-08,Argentina,Ecuador,269.050038900255,30.0,0.09999999999999998,0.30000000000000004,1.1,0.6,1.7,0.3525641025641026,2.0,2
2015-10-08,Bahrain,Uzbekistan,-68.18020413529302,-49.0,0.0,-0.04999999999999999,-0.3999999999999999,0.09999999999999987,-0.3,-0.23809523809523808,2.0,2
2015-10-08,Chile,Brazil,124.0134241870037,-2.0,0.20000000000000007,-0.15000000000000002,0.19999999999999996,-0.5000000000000001,-0.30000000000000004,0.15909090909090906,2.0,0
2015-10-08,Jordan,Australia,-54.061518611204974,-41.0,0.09999999999999998,-0.25,-0.6000000000000001,-0.30000000000000004,-0.8999999999999999,-0.08333333333333326,2.0,0
2015-10-08,Colombia,Peru,61.44081999288164,45.0,0.0,0.3,0.3999999999999999,0.6,1.0,0.08333333333333326,2.0,0
2015-10-13,Paraguay,Argentina,-241.26423618823765,-60.0,-0.3,-0.29999999999999993,-1.2,-1.2,-2.4,-0.2142857142857143,2.0,1
2015-10-13,Uruguay,Colombia,-153.08923926324724,-15.0,-0.19999999999999996,-0.050000000000000044,0.30000000000000004,-0.5,-0.19999999999999996,-0.19999999999999996,2.0,0
2015-10-13,Peru,Chile,-173.25691635633848,-41.0,-0.6000000000000001,-0.24999999999999994,-0.7,-0.20000000000000007,-0.9,-0.2727272727272727,2.0,2
2015-10-13,Ecuador,Bolivia,146.1149705147957,36.0,0.39999999999999997,0.35,0.8,1.9,2.7,0.2,2.0,0
2015-10-13,IR Iran,Japan,-98.3482970769744,16.0,0.0,0.0,-0.6000000000000001,-0.30000000000000004,-0.9000000000000001,0.0,0.5,1
2015-10-13,Korea Republic,Yemen,255.8755871832775,127.0,0.9,0.49999999999999994,1.4,1.2,2.5999999999999996,0.5166666666666667,2.0,0
2015-10-13,Korea Republic,Yemen,255.8755871832775,127.0,0.9,0.49999999999999994,1.3,1.2,2.5,0.5166666666666667,2.0,0
2015-11-09,Palestine,Saudi Arabia,-123.05330524088299,-58.0,-0.4,-0.25,-1.0999999999999999,0.0,-1.1,-0.3571428571428572,2.0,1
2015-11-12,Palestine,Malaysia,10.913292815689829,33.0,0.19999999999999996,-0.09999999999999998,0.0,1.4,1.4000000000000001,-0.025000000000000022,2.0,0
2015-11-12,Singapore,Japan,-110.49749281302115,-102.0,-0.30000000000000004,-0.09999999999999998,-0.8999999999999999,-0.6,-1.5,0.018181818181818188,2.0,2
2015-11-12,Tajikistan,Bangladesh,37.47804632578868,20.0,0.0,-0.04999999999999999,0.7999999999999999,-0.5999999999999999,0.19999999999999996,0.1,2.0,0
2015-11-12,Uzbekistan,Korea Republic,-109.00280189417845,-23.0,-0.30000000000000004,-0.35000000000000003,0.0,-1.5999999999999999,-1.5999999999999999,-0.14166666666666672,2.0,0
2015-11-12,Uzbekistan,Korea Republic,-109.00280189417845,-23.0,-0.09999999999999998,-0.3,0.0,-1.4,-1.4,-0.14166666666666672,2.0,0
2015-11-12,United Arab Emirates,Timor-Leste,246.75141740237132,95.0,0.7,0.5499999999999999,2.1999999999999997,1.9,4.1,0.6,2.0,0
2015-11-12,Philippines,Yemen,107.57800444609143,42.0,0.5,0.2,0.6000000000000001,-0.10000000000000009,0.5,0.2857142857142858,2.0,2
2015-11-12,Maldives,Hong Kong,-143.39547733876861,-21.0,-0.3,-0.45,-1.1,-2.1,-3.2,-0.49999999999999994,2.0,2
2015-11-12,Korea Republic,Myanmar,242.22387112439333,113.0,0.6000000000000001,0.6000000000000001,1.1,2.5,3.5999999999999996,0.46666666666666673,2.0,0
2015-11-12,Korea Republic,Myanmar,242.22387112439333,113.0,0.39999999999999997,0.55,1.1,2.3000000000000003,3.4,0.46666666666666673,2.0,0
2015-11-12,Lebanon,Laos,153.5751743223584,36.0,0.2,0.2,0.19999999999999996,1.7,1.9000000000000001,0.4,2.0,0
2015-11-12,Afghanistan,Cambodia,12.537258605332,27.0,0.0,-0.04999999999999999,-0.3999999999999999,-0.3999999999999999,-0.8,-0.01428571428571418,2.0,0
2015-11-12,Bolivia,Venezuela,-37.68479750559004,6.0,-0.1,-0.09999999999999998,-0.30000000000000004,-1.2999999999999998,-1.6,0.04999999999999999,2.0,0
2015-11-12,Chile,Colombia,122.59156394027741,2.0,0.4,0.15000000000000002,0.8000000000000003,-0.4,0.3999999999999999,0.15530303030303028,2.0,1
2015-11-12,Ecuador,Uruguay,-11.499266086004127,-9.0,0.30000000000000004,-0.09999999999999998,-0.19999999999999996,-0.09999999999999998,-0.30000000000000004,0.012499999999999956,2.0,0
2015-11-12,India,Guam,-69.63795225412787,-17.0,-0.4,-0.2,-0.20000000000000007,-0.09999999999999987,-0.30000000000000004,-0.2857142857142858,2.0,0
2015-11-13,Peru,Paraguay,70.61919279218,-10.0,0.0,-0.04999999999999999,0.19999999999999996,0.30000000000000004,0.5,-0.0625,2.0,0
2015-11-13,Argentina,Brazil,107.51450721494416,5.0,-0.19999999999999996,-0.09999999999999998,0.2999999999999998,0.10000000000000009,0.3999999999999999,0.12307692307692308,2.0,1
2015-11-17,Malaysia,United Arab Emirates,-156.5274591413945,-104.0,-0.29999999999999993,-0.25,-2.2,-2.2,-4.4,-0.30303030303030304,2.0,2
2015-11-17,Paraguay,Bolivia,55.79549594287823,30.0,0.09999999999999998,0.050000000000000044,-0.20000000000000007,1.4,1.2,0.08730158730158732,2.0,0
2015-11-17,Singapore,Syria,-65.91553797293568,-20.0,-0.19999999999999996,-0.15000000000000002,-1.1,-0.10000000000000009,-1.2,-0.21666666666666667,2.0,2
2015-11-17,Turkmenistan,Oman,-49.45141707426592,-29.0,-0.19999999999999996,-0.30000000000000004,0.0,-1.3,-1.2999999999999998,-0.20833333333333331,2.0,0
2015-11-17,Uruguay,Chile,-190.5731164647866,-7.0,-0.30000000000000004,-0.19999999999999996,-0.6999999999999997,0.30000000000000004,-0.4,-0.2692307692307693,2.0,0
2015-11-17,Venezuela,Ecuador,-198.48939184148549,-62.0,-0.9,-0.30000000000000004,-0.8,-0.7,-1.5,-0.44444444444444453,2.0,2
2015-11-17,Yemen,Uzbekistan,-193.68245285626472,-108.0,-0.6000000000000001,-0.25000000000000006,-1.6,0.30000000000000004,-1.3,-0.35416666666666663,2.0,2
2015-11-17,Laos,Korea Republic,-323.1390784943669,-128.0,-0.8,-0.6000000000000001,-1.5000000000000002,-2.8000000000000003,-4.3,-0.6833333333333335,2.0,2
2015-11-17,Laos,Korea Republic,-323.1390784943669,-128.0,-0.8,-0.6499999999999999,-2.0,-2.8000000000000003,-4.8,-0.7500000000000001,2.0,2
2015-11-17,Bangladesh,Australia,-244.01721657115172,-120.0,-0.7000000000000001,-0.55,-1.6,-1.6999999999999997,-3.3,-0.5595238095238096,2.0,2
2015-11-17,Brazil,Peru,29.106980288222076,49.0,0.39999999999999997,0.19999999999999996,0.19999999999999996,0.29999999999999993,0.5,0.0714285714285714,2.0,0
2015-11-17,Myanmar,Kuwait,-39.1807440932007,-28.0,-0.39999999999999997,-0.2,-1.0,-1.5999999999999999,-2.6,-0.1875,2.0,0
2015-11-17,Cambodia,Japan,-304.7274268639162,-133.0,-0.7,-0.39999999999999997,-1.1999999999999997,-1.7000000000000002,-2.9000000000000004,-0.5208333333333334,2.0,2
2015-11-17,Colombia,Argentina,-61.61348859754344,-4.0,0.0,-0.050000000000000044,-0.9,-0.09999999999999998,-1.0,-0.04166666666666663,2.0,2
2015-11-17,Timor-Leste,Saudi Arabia,-280.46701824561865,-82.0,-0.9,-0.65,-2.0,-2.6999999999999997,-4.7,-0.6875,2.0,2
2015-11-17,Korea Republic,Bahrain,164.3288096071467,67.0,0.4,0.30000000000000004,1.0000000000000002,1.3,2.3,0.3916666666666667,2.0,0
2015-11-17,Korea Republic,Bahrain,164.3288096071467,67.0,0.4,0.35,1.5000000000000002,1.3,2.8,0.45833333333333337,2.0,0
2015-11-17,Guam,IR Iran,-129.46082014506487,-112.0,-0.5,-0.35,-1.6,-0.7,-2.3,-0.24999999999999994,2.0,2
2015-11-17,Hong Kong,China PR,-16.192427169197117,-61.0,0.20000000000000007,0.09999999999999998,-0.7000000000000002,0.29999999999999993,-0.3999999999999999,0.02777777777777779,2.0,1
2015-12-24,Afghanistan,Bangladesh,109.19275296040905,32.0,0.0,0.09999999999999998,0.6,0.20000000000000018,0.8,0.11666666666666671,1.0,0
2015-12-24,Maldives,Bhutan,46.39360021029461,28.0,0.2,0.0,0.09999999999999998,2.6999999999999997,2.8,-0.04999999999999999,1.0,0
2015-12-26,Bangladesh,Maldives,-70.9443656373428,-22.0,-0.2,-0.09999999999999998,-0.7,-0.3999999999999999,-1.1,-0.11666666666666671,1.0,2
2015-12-26,Bhutan,Afghanistan,-125.02543204216454,-38.0,-0.4,-0.35,-0.7000000000000001,-3.3000000000000003,-4.0,0.04999999999999999,1.0,2
2015-12-28,Afghanistan,Maldives,58.73011792968168,10.0,0.0,0.04999999999999999,0.09999999999999987,0.19999999999999973,0.30000000000000004,0.0,1.0,0
2015-12-28,Bhutan,Bangladesh,5.4259360805967844,-6.0,-0.2,-0.2,0.10000000000000003,-2.8,-2.7,0.16666666666666669,1.0,2
2015-12-31,India,Maldives,53.45126002089796,-6.0,0.19999999999999996,0.0,-0.30000000000000004,1.0999999999999999,0.8,0.01428571428571418,1.0,0
2016-01-03,India,Afghanistan,-34.78440803057401,-16.0,-0.19999999999999996,-0.14999999999999997,-0.9000000000000001,0.0,-0.8999999999999999,0.01428571428571418,1.0,0
2016-01-11,Maldives,Cambodia,31.882157628002915,24.0,0.2,0.09999999999999998,0.30000000000000004,-0.20000000000000018,0.09999999999999987,0.012500000000000011,0.5,0
2016-02-05,Bahrain,Lebanon,-76.7435180641694,10.0,-0.29999999999999993,-0.15000000000000002,-0.3999999999999999,-1.0,-1.4,-0.125,0.5,0
2016-02-14,Uzbekistan,Lebanon,92.97667337947246,69.0,0.30000000000000004,0.050000000000000044,0.6000000000000001,-0.7000000000000001,-0.09999999999999998,0.16666666666666663,0.5,0
2016-03-18,United Arab Emirates,Bangladesh,237.32117774013545,113.0,0.30000000000000004,0.4,2.3000000000000003,1.5999999999999999,3.9,0.5530303030303031,0.5,0
2016-03-18,Iraq,Syria,-88.10840069772257,32.0,0.0,-0.15000000000000002,-0.9999999999999998,-0.3999999999999999,-1.4,-0.30000000000000004,0.5,2
2016-03-24,Saudi Arabia,Malaysia,183.9382649234983,106.0,0.5,0.35,2.2,1.9,4.1,0.4365079365079365,2.0,0
2016-03-24,Oman,Guam,63.36583053959998,57.0,0.4,0.25,0.8999999999999999,0.9,1.8,0.19841269841269848,2.0,0
2016-03-24,Peru,Venezuela,169.62820942025746,33.0,0.19999999999999998,0.15000000000000002,0.3999999999999999,0.30000000000000004,0.7,0.3071428571428572,2.0,1
2016-03-24,Qatar,Hong Kong,24.04159678860583,59.0,-0.09999999999999998,0.050000000000000044,1.2999999999999998,-0.19999999999999996,1.1,-0.04761904761904767,2.0,0
2016-03-24,Singapore,Myanmar,61.15102359452999,6.0,0.0,0.25000000000000006,0.6,1.4000000000000001,2.0,0.33333333333333337,0.5,0
2016-03-24,Syria,Cambodia,240.93907826173063,60.0,0.39999999999999997,0.55,1.4000000000000001,1.1999999999999997,2.6,0.6666666666666667,2.0,0
2016-03-24,United Arab Emirates,Palestine,84.3352035725627,53.0,0.30000000000000004,0.39999999999999997,1.9999999999999998,0.7999999999999999,2.8000000000000003,0.2222222222222222,2.0,0
2016-03-24,Uzbekistan,Philippines,155.6956059939223,61.0,0.7,0.25,1.4000000000000001,0.0,1.4,0.28333333333333327,2.0,0
2016-03-24,Korea Republic,Lebanon,139.25905333812352,88.0,0.30000000000000004,0.35,0.7000000000000002,0.7,1.4,0.25,2.0,0
2016-03-24,Jordan,Bangladesh,243.2994805717044,95.0,0.30000000000000004,0.5,1.1,2.4,3.5,0.5396825396825398,2.0,0
2016-03-24,Japan,Afghanistan,197.85053681426052,95.0,0.09999999999999998,0.19999999999999996,-0.10000000000000009,1.2,1.1,0.3974358974358974,2.0,0
2016-03-24,Australia,Tajikistan,150.90150453713954,83.0,0.4,0.5,0.7999999999999998,1.6999999999999997,2.5,0.3333333333333333,2.0,0
2016-03-24,Bahrain,Yemen,62.72692077420356,43.0,0.39999999999999997,0.25,0.7,0.5,1.2000000000000002,0.055555555555555525,2.0,0
2016-03-24,Chile,Argentina,-21.546986486120204,-3.0,0.19999999999999996,0.09999999999999998,0.30000000000000004,-0.7000000000000001,-0.3999999999999999,0.04761904761904767,2.0,2
2016-03-24,China PR,Maldives,185.86763899909124,62.0,0.19999999999999996,0.19999999999999996,0.8,2.1,2.9,0.5333333333333333,2.0,0
2016-03-24,Bolivia,Colombia,-221.7304938929742,-64.0,-0.2,-0.25,0.30000000000000004,-2.3,-2.0,-0.26442307692307687,2.0,2
2016-03-24,Ecuador,Paraguay,111.59131352998179,30.0,0.5,0.3,1.1,0.6,1.7000000000000002,0.15000000000000002,2.0,1
2016-03-24,Iraq,Thailand,-118.48673685273411,27.0,-0.5,-0.09999999999999998,-0.19999999999999996,-0.6,-0.8,-0.35,2.0,1
2016-03-24,IR Iran,India,135.83345331537703,116.0,-0.19999999999999996,0.19999999999999996,1.1,0.7,1.8,0.3798076923076923,2.0,0
2016-03-25,Jamaica,Costa Rica,-114.68041542462515,-19.0,-0.09999999999999998,0.19999999999999996,0.20000000000000007,-0.09999999999999987,0.1,-0.5,2.0,1
2016-03-25,Guatemala,United States,-24.201679859616434,-65.0,-0.09999999999999998,-0.14999999999999997,-1.4,0.7,-0.7,0.08333333333333337,2.0,0
2016-03-25,El Salvador,Honduras,277.78458023887106,-10.0,0.09999999999999998,0.2,0.30000000000000004,-0.10000000000000009,0.19999999999999998,0.7,2.0,1
2016-03-25,Canada,Mexico,-95.86469639465668,-65.0,-0.30000000000000004,-0.15000000000000002,-1.3,0.7,-0.6000000000000001,0.28888888888888886,2.0,2
2016-03-25,Brazil,Uruguay,27.22944834994064,5.0,0.09999999999999998,0.04999999999999993,0.0,-0.30000000000000004,-0.30000000000000004,0.05833333333333335,2.0,1
2016-03-27,Thailand,Korea Republic,-54.41809447004812,-61.0,0.0,-0.09999999999999998,-0.30000000000000004,-0.5,-0.8,0.06666666666666665,0.5,2
2016-03-29,Philippines,Korea Republic,-222.52988919414406,-78.0,-0.9,-0.5,-1.0999999999999999,-1.2,-2.3,-0.4761904761904763,2.0,0
2016-03-29,Paraguay,Brazil,-139.18933715294884,-37.0,0.0,-0.25,-0.7,-0.7,-1.4,-0.06666666666666665,2.0,1
2016-03-29,Palestine,Timor-Leste,200.18019787110006,53.0,0.6,0.45,1.8,3.3,5.1,0.4,2.0,0
2016-03-29,Mexico,Canada,147.0259128572891,65.0,0.30000000000000004,0.19999999999999996,1.0999999999999999,-0.5,0.6000000000000001,-0.09999999999999998,2.0,0
2016-03-29,Maldives,Bhutan,57.63398973612425,35.0,0.2,0.4,1.2999999999999998,2.5,3.8,-0.07936507936507942,2.0,0
2016-03-29,United Arab Emirates,Saudi Arabia,7.757315152410001,-4.0,0.09999999999999998,0.0,0.30000000000000027,0.20000000000000007,0.5,-0.05769230769230771,2.0,1
2016-03-29,Uruguay,Peru,76.64729861481578,31.0,0.39999999999999997,0.19999999999999996,0.40000000000000013,0.8999999999999999,1.3,0.08391608391608396,2.0,0
2016-03-29,United States,Guatemala,-39.97105532792489,65.0,-0.29999999999999993,0.0,1.0999999999999999,-0.8999999999999999,0.19999999999999996,-0.22619047619047622,2.0,0
2016-03-29,Uzbekistan,Bahrain,146.20377130217753,58.0,0.4,0.19999999999999996,0.9000000000000001,-0.30000000000000004,0.6000000000000001,0.32727272727272727,2.0,0
2016-03-29,Venezuela,Chile,-293.4523638456071,-70.0,-0.4,-0.49999999999999994,-0.9999999999999999,-0.8,-1.8,-0.47916666666666663,2.0,2
2016-03-29,Afghanistan,Singapore,-35.25827566161797,-3.0,0.0,-0.050000000000000044,0.7000000000000002,-0.7,0.0,-0.2142857142857143,2.0,0
2016-03-29,Argentina,Bolivia,343.81180758154505,70.0,0.39999999999999997,0.4,0.7999999999999998,2.0999999999999996,2.9,0.38888888888888884,2.0,0
2016-03-29,Australia,Jordan,39.15952098822231,15.0,0.0,-0.04999999999999993,0.19999999999999973,-0.5,-0.2999999999999998,0.08333333333333326,2.0,0
2016-03-29,China PR,Qatar,-17.206274303027385,-16.0,-0.10000000000000009,-0.15000000000000002,-0.6000000000000001,0.09999999999999998,-0.5,0.027272727272727337,2.0,0
2016-03-29,Costa Rica,Jamaica,101.93682520974016,19.0,0.0,-0.10000000000000003,-0.10000000000000009,0.19999999999999996,0.1,0.4375,2.0,0
2016-03-29,Colombia,Ecuador,35.650950953144275,5.0,-0.4,-0.25,-1.3,0.09999999999999998,-1.2000000000000002,-0.02922077922077926,2.0,0
2016-03-29,Lebanon,Myanmar,73.94813621636195,9.0,0.0,0.15000000000000002,0.3999999999999999,1.6,2.0,0.1428571428571429,2.0,1
2016-03-29,Japan,Syria,87.17247701250903,67.0,0.09999999999999998,-0.050000000000000044,-0.3999999999999999,0.4,0.0,-0.1071428571428571,2.0,0
2016-03-29,Iraq,Vietnam,-12.49060772500502,55.0,-0.09999999999999998,-0.04999999999999993,-0.19999999999999996,-0.20000000000000018,-0.4,0.045454545454545414,2.0,0
2016-03-29,India,Turkmenistan,-39.55708458663639,-47.0,0.20000000000000007,0.20000000000000007,0.30000000000000004,0.3999999999999999,0.7,-0.2222222222222222,2.0,2
2016-03-29,Honduras,El Salvador,-251.2336611665046,10.0,-0.3,-0.20000000000000007,-0.29999999999999993,0.0,-0.30000000000000004,-0.5833333333333334,2.0,0
2016-03-29,IR Iran,Oman,126.31282647764624,53.0,0.30000000000000004,0.050000000000000044,1.3000000000000003,0.0,1.3,0.11428571428571432,2.0,0
2016-05-28,Mexico,Paraguay,204.9378382841619,23.0,0.5,0.5,1.4,0.8,2.2,0.15000000000000002,0.5,0
2016-05-28,El Salvador,Peru,-62.838649717113185,-51.0,-0.09999999999999998,0.09999999999999998,-0.3999999999999999,0.3999999999999999,0.0,0.21212121212121215,0.5,2
2016-05-28,Costa Rica,Venezuela,262.08294574016054,49.0,0.49999999999999994,0.4,0.19999999999999996,1.5,1.7,0.5625,0.5,0
2016-05-28,Myanmar,Malaysia,59.89389651777401,7.0,0.0,0.0,0.20000000000000007,0.3999999999999999,0.5999999999999999,0.0714285714285714,0.5,1
2016-05-29,Cambodia,Timor-Leste,89.74992252191805,-8.0,0.2,0.2,1.2,2.2,3.4,0.1666666666666666,0.5,0
2016-05-31,Vietnam,Syria,-79.34924432003481,-35.0,-0.30000000000000004,-0.19999999999999996,-1.2999999999999998,-0.19999999999999996,-1.5,-0.3571428571428571,0.5,0
2016-06-02,Tajikistan,Bangladesh,100.32114201573495,17.0,-0.2,-0.04999999999999999,0.30000000000000004,0.9000000000000004,1.2000000000000002,0.2142857142857143,1.0,0
2016-06-02,Malaysia,Timor-Leste,130.69808083178896,4.0,0.2,0.35,0.7,2.5000000000000004,3.2,0.2857142857142857,1.0,0
2016-06-02,Laos,India,-106.47393307993707,-11.0,-0.5,-0.3,-0.7,-1.5999999999999999,-2.3000000000000003,-0.19444444444444448,1.0,2
2016-06-02,Maldives,Yemen,29.877906146896294,4.0,0.2,0.25,1.5,-0.8,0.7000000000000001,-0.134920634920635,1.0,2
2016-06-03,Vietnam,Hong Kong,-24.292956454379237,10.0,-0.19999999999999996,-0.09999999999999998,0.09999999999999987,-0.7999999999999999,-0.7,-0.2142857142857143,0.5,1
2016-06-03,United States,Colombia,-105.96293825005273,-191.0,0.30000000000000004,-0.04999999999999993,1.1999999999999997,-0.7999999999999999,0.39999999999999997,-0.1333333333333333,2.5,2
2016-06-03,United Arab Emirates,Jordan,40.189991261358955,10.0,0.30000000000000004,0.050000000000000044,1.3000000000000003,-0.09999999999999998,1.2,0.04230769230769227,1.0,2
2016-06-03,Thailand,Syria,36.709905175166114,-16.0,0.09999999999999998,0.15000000000000002,-0.40000000000000013,0.7,0.30000000000000004,0.04285714285714293,1.0,1
2016-06-03,Myanmar,Singapore,-39.49036533942785,-12.0,0.0,-0.10000000000000003,-0.20000000000000007,-1.1,-1.3,-0.1428571428571429,0.5,2
2016-06-04,Haiti,Peru,-41.18405310884964,-26.0,-0.2,0.04999999999999999,-0.7,1.0,0.30000000000000004,0.0,2.5,2
2016-06-04,Brazil,Ecuador,59.3440031734267,6.0,0.0,0.04999999999999993,0.09999999999999987,0.19999999999999996,0.30000000000000004,-0.01666666666666672,2.5,1
2016-06-04,Costa Rica,Paraguay,133.3925266807987,21.0,0.5,0.25,0.19999999999999996,1.0,1.2000000000000002,0.2777777777777778,2.5,1
